"state_code","latitude","longitude","zip_code","id","city","name","founded_at","closed_at","first_funding_at","last_funding_at","age_first_funding_year","age_last_funding_year","age_first_milestone_year","age_last_milestone_year","relationships","funding_rounds","funding_total_usd","milestones","is_CA","is_NY","is_MA","is_TX","is_otherstate","category_code","is_software","is_web","is_mobile","is_enterprise","is_advertising","is_gamesvideo","is_ecommerce","is_biotech","is_consulting","is_othercategory","has_VC","has_angel","has_roundA","has_roundB","has_roundC","has_roundD","is_top500","status"
"PA",40.012771,-75.239234,"19004","c:20033","Bala Cynwyd","PayParade Pictures",2007-10-17,2012-01-27,2008-12-01,2009-03-13,1.126,1.4055,0.7918,1.3973,3,2,2e+05,2,0,0,0,0,1,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,"closed"
"CA",37.628328,-122.420814,"94066","c:13504","San Bruno","Planet Metrics",2007-01-01,2011-02-07,2008-11-12,2008-11-12,1.8658,1.8658,0,1.863,2,1,2300000,2,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"closed"
"CA",37.7885714,-122.4035985,"94108","c:3185","San Francisco","kwiry",2006-01-01,2009-04-23,2008-03-20,2008-03-20,2.2164,2.2164,0.7479,3.4164,5,1,1e+06,4,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"closed"
"CA",37.779624,-122.391236,"94107","c:725","San Francisco","imeem",2003-11-01,NA,2004-09-01,2009-08-01,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,0,"music",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,"acquired"
"IL",42.055849,-87.694664,"60201","c:13921","Evanston","Amadesa",2005-05-15,2013-07-01,2007-12-03,2011-10-05,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"closed"
"CA",37.4305755,-122.0971389,"94043","c:24549","Mountain View","Cast Iron Systems",2001-01-01,NA,2005-03-28,2007-07-29,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"CA",33.133524,-117.254593,"92010","c:5952","Carlsbad","Aptera",2003-01-01,2011-12-01,2008-07-25,2011-07-13,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,1,0,0,0,0,"automotive",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"closed"
"CA",37.779281,-122.419236,"94111","c:43183","San Francisco","RentJuice",2008-01-01,NA,2010-03-04,2011-01-31,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,"real_estate",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"acquired"
"CA",32.901049,-117.192656,"92121","c:41968","San Diego","Verari Systems",1996-01-01,2010-01-01,2007-06-05,2007-06-05,11.4329,11.4329,NA,NA,1,1,2e+07,0,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"closed"
"CA",37.316653,-122.05074,"95014","c:5485","Cupertino","Parascale",2005-01-01,NA,2008-06-23,2008-06-23,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"CA",34.090368,-118.393064,"90069","c:9","West Hollywood","Geni",2006-06-01,NA,2007-01-01,2009-01-19,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.794891,-122.397901,"94111","c:15129","San Franciso","Zentact",2008-09-01,2012-01-01,2008-09-01,2008-09-01,0,0,3.411,3.411,3,1,250000,1,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"closed"
"NY",40.7043822,-73.9865717,"10010","c:339","New York","Outside.in",2006-08-01,NA,2007-02-01,2009-12-08,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"acquired"
"NY",40.756054,-73.986951,"10001","c:967","New York","Salesforce Buddy Media",2007-09-01,NA,2007-09-01,2011-08-15,0,3.9562,4.7616,5.1507,24,5,9e+07,3,0,1,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,"acquired"
"CA",37.797435,-122.403175,"94017","c:2925","San Francisco","Vizu Corporation",2005-02-14,NA,2006-02-20,2012-04-09,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.388077,-122.08316,"94041","c:86","Mountain View","Zing Systems",2007-06-01,NA,2006-12-01,2007-01-01,-0.4986,-0.4137,-0.4986,5.7699,10,2,2.6e+07,4,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"acquired"
"MA",42.504817,-71.195611,"1803","c:69834","Burlington","DynamicOps",2008-01-01,NA,2011-02-28,2011-09-09,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"acquired"
"TX",30.409765,-97.75101,"78759","c:44434","Austin","Movero Technology",2003-01-01,2013-06-01,2007-06-14,2010-03-23,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"acquired"
"CA",32.962655,-117.189656,"92130","c:40417","San Diego","Elevation Pharmaceuticals",2007-01-01,NA,2010-01-21,2012-01-04,3.0575,5.011,NA,NA,2,4,89400001,0,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,"acquired"
"CA",37.4233698,-122.0986859,"94303","c:18897","Palo Alto","Punch Entertainment",2005-05-10,2012-04-16,2006-02-27,2006-02-27,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"NY",40.729839,-73.991781,"10003","c:43416","New York","Stickybits",2009-01-01,2012-08-01,2010-03-09,2010-05-19,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94108","c:23692","San Francisco","Ecast",1999-01-01,2012-02-12,2008-05-07,2011-05-26,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,"closed"
"NY",40.730646,-73.986614,"10013","c:28162","New York","lifeIO",2006-08-29,2012-03-03,2008-08-29,2008-08-29,2.0027,2.0027,NA,NA,4,1,5e+05,0,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CA",34.049767,-118.459387,"90405","c:1587","Santa Monica","EdgeCast Networks",2006-08-01,NA,2006-08-01,2013-07-18,0,6.9671,6.4247,7.3562,19,5,7.4e+07,2,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,"acquired"
"TX",32.945354,-96.708874,"75081","c:26988","Richardson","Sirific Wireless",2000-01-01,NA,2007-02-12,2007-02-12,7.1205,7.1205,NA,NA,3,1,18800000,0,0,0,0,1,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"acquired"
"MI",42.8138649,-86.023846,"49464","c:26390","Zeeland","Revetto",2009-01-01,2009-05-18,2009-05-01,2009-05-01,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"VA",38.969532,-77.385948,"20170","c:32094","Herndon","ZoomSafer",2009-01-01,NA,2009-03-01,2011-03-07,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"acquired"
"NJ",40.944543,-74.075419,"7652","c:39364","Paramus","AkaRx",2005-01-01,NA,2010-01-07,2010-01-07,5.0192,5.0192,NA,NA,1,1,26100000,0,0,0,0,0,1,"biotech",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"acquired"
"PA",40.441694,-79.990086,"15213","c:51623","Pittsburgh","Lama Lab",2009-01-01,2013-06-01,2010-05-31,2011-07-08,1.411,2.5151,NA,NA,0,2,1213066,0,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"closed"
"CA",37.425359,-122.1389633,"94306","c:8676","Palo Alto","Buysight",2008-01-01,NA,2008-11-04,2012-03-21,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.764169,-122.402021,"94110","c:767","San Francisco","TripIt",2006-10-01,NA,2007-04-01,2010-03-04,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,0,"travel",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,"acquired"
"NY",40.757929,-73.985506,"10010","c:6011","New York","Pinch Media",2008-04-01,NA,2008-05-01,2010-01-06,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"acquired"
"MN",44.9773,-93.265469,"55311","c:31794","Minneapolis","Enstratius",2009-01-01,NA,2011-11-07,2011-11-07,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"MA",42.368633,-71.075305,"2210","c:10054","Boston","Jumptap",2005-01-01,NA,2005-03-01,2012-07-02,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"acquired"
"CA",37.409096,-121.943191,"95134","c:14036","San Jose","WiChorus",2005-01-01,NA,2005-12-22,2008-11-04,0.9726,3.8438,2,2,18,4,42500000,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
"NC",35.996653,-78.901805,"27713","c:38123","Durham","Hatteras Networks",2000-01-01,NA,2005-06-08,2006-06-01,5.4384,6.4192,6.0055,6.0055,26,2,3.6e+07,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"acquired"
"CA",37.793949,-122.398062,"94111","c:16709","San Francisco","Focus",2005-08-01,2012-09-15,2008-03-06,2008-03-06,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"closed"
"NY",40.730646,-73.986614,"10005","c:46901","New York","easy2comply (Dynasec)",2002-01-01,NA,2007-10-02,2007-10-02,5.7534,5.7534,8.0055,9.8356,4,1,1e+06,2,0,1,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"CA",38.88521,-76.998641,"94107","c:18056","San Francisco","Socialize",2008-07-01,NA,2011-11-01,2012-06-07,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"WA",30.6324797,-86.9843446,"98033","c:13219","Kirkland","Clearwire",2003-10-01,NA,2008-05-06,2013-02-27,4.6,9.4164,5.2575,9.7753,19,4,5.7e+09,2,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"acquired"
"TX",32.960431,-96.83026,"75001","c:44576","Addison","CREDANT Technologies",2001-01-01,NA,2007-12-20,2007-12-20,6.9699,6.9699,0.0849,11.9699,6,1,5e+06,2,0,0,0,1,0,"security",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"acquired"
"NY",40.750519,-73.993494,"10001","c:55043","New York","Exclusively.in",2010-01-01,NA,2010-11-03,2011-05-29,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,"fashion",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",37.406914,-122.09037,"94043","c:31832","Mountain View","Avidia",2003-01-01,NA,2005-05-06,2006-05-09,2.3452,3.3534,NA,NA,3,2,72300000,0,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,"acquired"
"CA",33.685697,-117.825982,"92612","c:51021","Irvine","PayDivvy",2009-03-06,NA,2009-01-15,2012-04-27,-0.137,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,0,"social",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"acquired"
"MA",42.479262,-71.152277,"1801","c:42672","Woburn","Octavian",2003-01-01,2011-02-01,2005-06-01,2007-10-10,2.4164,4.7753,4.0027,4.0027,2,2,1.5e+07,1,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"closed"
"NY",40.7516611,-73.9843328,"10011","c:130","New York","KickApps",2004-03-01,NA,2006-06-01,2008-11-25,2.2521,4.7397,5.337,7.274,22,3,39007789,5,0,1,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"MA",42.504817,-71.195611,"1803","c:47601","Burlington","Airwide Solutions",2004-01-01,NA,2006-01-25,2006-01-25,2.0685,2.0685,-1.9151,-1.9151,3,1,2.5e+07,1,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"MA",42.360253,-71.058291,"2210","c:60087","Boston","Localocracy",2009-01-01,NA,2009-05-01,2011-02-04,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"NY",40.730646,-73.986614,"10013","c:24853","New York City","Pixable",2009-03-12,NA,2010-11-10,2011-04-22,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,0,1,0,0,0,"social",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",37.862592,-122.493561,"94939","c:14608","Larkspur","mFoundry",2004-01-01,NA,2006-03-21,2011-12-05,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,"acquired"
"CA",34.098242,-118.35697,"90046","c:65389","Los Angeles","Bevvy",2011-01-08,2012-01-01,2011-05-20,2011-05-20,0.3616,0.3616,0.3753,0.5425,9,1,1e+05,3,1,0,0,0,0,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"closed"
"WA",47.6399006,-122.1914274,"98104","c:1767","Seattle","Livemocha",2007-09-01,NA,2008-01-01,2013-02-25,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,"education",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"CA",37.626166,-122.411025,"94066","c:6012","San Bruno","IronPort Systems",2000-01-01,NA,2002-06-25,2004-10-25,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"acquired"
"CA",37.779281,-122.419236,"94108","c:44976","San Francisco","Crowdcast",2007-01-01,NA,2010-06-10,2010-06-10,3.4411,3.4411,4.0027,5.7178,6,1,6e+06,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"MA",42.360253,-71.058291,"2114","c:2275","Boston","Where",2004-01-01,NA,2003-12-31,2009-01-01,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,0,0,1,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"NY",40.756054,-73.986951,"10003","c:16611","New York","Pictela",2008-10-17,NA,2009-01-06,2010-11-06,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"CA",37.502742,-122.211281,"94063","c:975","Redwood City","Grouply",2006-03-01,2012-01-01,2007-06-01,2008-01-14,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94103","c:51332","San Francisco","Storify",2009-12-11,NA,2009-07-01,2011-02-03,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",33.685697,-117.825982,"92618","c:25713","Irvine","Axiom Microdevices",2002-01-01,NA,2007-02-08,2007-02-08,5.1068,5.1068,NA,NA,3,1,2.5e+07,0,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"acquired"
"CA",34.019657,-118.487549,"90404","c:36151","Santa Monica","ShoeDazzle",2009-03-01,NA,2009-11-19,2012-10-03,0.7205,3.5945,2.8384,4.0192,17,4,6.6e+07,4,1,0,0,0,0,"fashion",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"NY",40.74929,-73.981328,"10016","c:148576","New York","LiftDNA",2009-09-01,NA,2011-02-01,2011-02-11,1.4192,1.4466,1.663,1.663,5,2,1e+06,1,0,1,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"CA",37.424298,-122.139809,"94306","c:73586","Palo Alto","Onavo",2010-01-01,NA,2011-05-01,2012-01-24,1.3288,2.063,3.2493,3.7836,11,2,1.3e+07,2,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"MA",42.37564,-71.2358,"2451","c:46070","Waltham","Pyxis Mobile",1998-01-01,2012-08-01,2005-09-09,2012-01-10,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"closed"
"CA",37.354469,-121.990433,"95051","c:84867","Santa Clara","Link_A_Media Devices",2004-01-01,2013-01-01,2009-11-02,2012-03-20,5.8411,8.2219,NA,NA,4,3,47218498,0,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,"closed"
"MA",42.37564,-71.2358,"2451","c:12171","Waltham","Guardium",2002-01-01,NA,2005-08-12,2006-05-17,3.6137,4.3753,0,7.9178,1,2,11800000,2,0,0,1,0,0,"search",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"acquired"
"NV",35.96544,-115.106579,"89052","c:45413","Henderson","Trooval",2008-09-01,2011-02-01,2010-04-07,2010-11-05,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,"analytics",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"closed"
"MA",42.346743,-71.076632,"2116","c:1285","Boston","Compete",2000-01-01,NA,2000-11-01,2007-08-01,0.8356,7.5863,11.589,13.5863,35,4,3.3e+07,5,0,0,1,0,0,"consulting",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,"acquired"
"VA",38.872668,-77.367981,"22102","c:13730","McLean","Rollstream",2005-01-01,NA,2007-09-03,2008-11-18,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.404788,-121.940842,"95134","c:31936","San Jose","NeoGuide Systems",2000-01-01,NA,2006-09-29,2006-09-29,6.7479,6.7479,4.0027,4.0027,3,1,2.5e+07,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"acquired"
"CA",37.386778,-121.966277,"95054","c:32011","Santa Clara","Accept Software",2002-01-01,NA,2005-09-16,2010-12-14,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
"CA",37.444531,-122.163352,"94301","c:22203","Palo Alto","Milo",2008-01-01,NA,2008-11-01,2009-11-24,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.379684,-121.97514,"95054","c:10512","Santa Clara","Mimosa Systems",2003-08-29,NA,2005-12-05,2010-01-12,2.2712,6.3781,NA,NA,8,6,53816776,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"acquired"
"NY",37.809782,-122.417306,"10003","c:105","New York","Surphace",2005-06-01,NA,2005-04-01,2006-05-01,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.388869,-122.072353,"94041","c:60436","Mountain View","Cloudmeter",2007-04-01,NA,2012-04-27,2012-04-27,5.0767,5.0767,4.7562,6.0466,7,1,5e+06,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"acquired"
"CA",37.384756,-122.087712,"94010","c:5779","Burlingame","Zecter",2007-06-01,NA,2007-06-01,2009-12-14,0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,"acquired"
"MA",42.6161515,-71.3258687,"1851","c:3413","Lowell","Dimdim",2006-01-01,NA,2007-02-01,2008-07-01,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",34.01695,-118.451933,"90405","c:6049","Santa Monica","TeleFlip",2004-01-01,2008-01-01,2006-08-01,2008-01-01,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"closed"
"WA",47.614422,-122.192337,"98004","c:58998","Bellevue","MessageGate",2001-01-01,2012-07-16,2005-04-18,2005-04-18,4.2959,4.2959,5.0027,5.0027,3,1,5e+06,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"closed"
"NY",40.825655,-73.467622,"11797","c:39283","Woodbury","Cloverleaf Communications",2001-01-01,NA,2005-06-28,2005-06-28,4.4904,4.4904,NA,NA,2,1,1.1e+07,0,0,1,0,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"acquired"
"CA",37.381876,-121.95993,"95054","c:13681","Santa Clara","SkyPilot Networks",2000-01-01,NA,2001-01-01,2008-04-01,1.0027,8.2548,NA,NA,6,4,68400000,0,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,"acquired"
"CA",37.779281,-122.419236,"94103","c:21762","San Francisco","Zencoder",2007-01-01,NA,2010-02-01,2011-04-12,3.0877,4.2795,3.6356,4.6685,7,2,2e+06,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"NY",40.730646,-73.986614,"10010","c:39801","New York","Storm Exchange",2006-04-01,2009-03-12,2006-12-01,2008-03-04,0.6685,1.926,0,0,2,2,10800000,1,0,1,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,"closed"
"NY",40.729839,-73.991781,"10003","c:1388","New York","The Huffington Post",2005-05-09,NA,2005-05-01,2010-08-01,-0.0219,5.2329,5.7616,7.4877,31,5,3.7e+07,3,0,1,0,0,0,"news",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"CA",37.419347,-122.089639,"94043","c:11307","Mountain View","Exaprotect",2004-01-01,NA,2006-07-10,2006-07-10,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,0,"security",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"MA",42.537592,-71.51201,"1460","c:37929","Littleton","Akorri Networks",2005-01-01,NA,2005-05-05,2010-03-23,0.3397,5.2247,3,6.0329,5,4,48730000,3,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
"CA",34.054935,-118.244476,"90032","c:47115","Los Angeles","Giiv",2009-01-01,2012-08-01,2009-01-01,2010-06-01,0,1.4137,1.4137,1.4137,1,2,3350000,1,1,0,0,0,0,"messaging",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"closed"
"CA",34.141876,-118.132377,"91203","c:11817","Glendale","MyShape",2003-09-01,2013-04-01,2007-07-17,2010-11-10,3.8767,7.1973,2.6658,7.1973,3,4,2.8e+07,2,1,0,0,0,0,"ecommerce",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,"closed"
"TX",30.2702703,-97.742204,"78701","c:81476","Austin","BlackLocus",2010-01-01,NA,2011-07-01,2011-07-01,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,0,0,0,1,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"IL",41.889474,-87.628912,"60610","c:155","Chicago","FeedBurner",2004-02-01,NA,2004-06-01,2005-04-01,0.3315,1.1644,2.0795,9.3507,16,2,8e+06,4,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"NY",40.73901,-73.997259,"10011","c:9822","New York","DailyBurn",2007-10-01,NA,2008-05-01,2009-05-26,0.5836,1.6521,0.6329,4.263,6,2,540000,2,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CA",37.780716,-122.393913,"94107","c:93","San Francisco","CastTV",2006-01-01,NA,2006-01-01,2007-04-01,0,1.2466,1,5.4384,4,2,3100000,4,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"NY",40.750519,-73.993494,"10001","c:37635","New York","Venmo",2009-04-04,NA,2010-05-07,2011-08-01,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,0,1,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"NY",40.752516,-73.973072,"10017","c:1627","New York","WeShow",2007-06-01,2008-12-02,2007-06-01,2007-06-01,0,0,0.1096,0.1096,2,1,5e+06,1,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"closed"
"CA",37.785655,-122.398393,"CA 94105","c:15294","San Francisco","SenSage",2004-08-18,NA,2005-04-18,2012-01-01,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,1,0,0,0,0,"security",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,"acquired"
